-4.0000	1.0000e-23	3.0691e-07
-4.0000	1.0000e-23	1.4557e-07
-4.0000	1.0000e-23	1.6215e-07
-4.0000	1.0000e-23	4.6033e-07
-4.0000	1.0000e-23	3.3955e-07
-4.0000	1.0000e-23	4.4013e-07
-4.0000	1.0000e-23	3.1690e-07
-4.0000	1.0000e-23	9.2696e-08
-4.0000	1.0000e-23	2.7784e-07
-4.0000	1.0000e-23	3.7142e-07
-4.0000	1.0000e-23	1.6341e-07
-4.0000	1.0000e-23	3.8078e-07
-4.0000	1.0000e-23	4.2205e-07
-4.0000	1.0000e-23	2.5476e-07
-4.0000	1.0000e-23	2.2362e-07
-4.0000	1.0000e-23	2.8771e-07
-4.0000	1.0000e-23	2.6491e-07
-4.0000	1.0000e-23	2.4888e-07
-4.0000	1.0000e-23	1.9400e-07
-4.0000	1.0000e-23	1.9287e-07
-4.0000	1.0000e-23	3.6205e-07
-4.0000	1.0000e-23	1.6858e-07
-4.0000	1.0000e-23	2.8039e-07
-4.0000	1.0000e-23	1.4491e-07
-4.0000	1.0000e-23	4.5348e-07
-4.0000	1.0000e-23	2.1433e-07
