-4.8436	3.4888e-25	3.3035e-07
-5.5250	2.4269e-22	3.4471e-07
-4.2519	4.9505e-23	4.7257e-07
-4.8276	6.1095e-23	1.7697e-07
-3.7591	2.0399e-22	4.4372e-07
-3.2923	3.6059e-23	4.2105e-07
-3.2870	3.8534e-24	2.7325e-07
-4.1986	6.9207e-25	2.6858e-07
-5.0974	1.4519e-22	4.3411e-07
-3.2238	2.3388e-23	4.6809e-07
-3.8361	1.8546e-23	3.3549e-07
-3.6244	2.1100e-24	1.8474e-07
-5.0731	1.0610e-23	4.9559e-07
-4.3984	4.0068e-23	4.3504e-07
-5.1606	2.6963e-24	1.6300e-07
-4.4092	1.2562e-23	2.8586e-07
-2.4413	3.0837e-24	1.7056e-07
-5.3142	2.6334e-24	4.3245e-07
-2.7607	1.2289e-23	1.5524e-07
-4.3253	3.2629e-24	4.3580e-07
-3.6219	7.1477e-23	3.7717e-07
-3.2336	4.2880e-25	4.1278e-07
-3.2836	9.5705e-23	4.5789e-07
-3.1747	5.0005e-23	1.9813e-07
-3.5107	1.2961e-24	3.5212e-07
-4.8211	1.0003e-22	4.0567e-07
